Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax,priorityAverage,priorityStd,priorityMedian,priorityMin,priorityMax
22558,101,142.45516085624695,5488.8272042274475,10409,5631.2823650836945,9993600,46453,10306,1888.2987316758797,1.9669778454957079,4.0,3.9600384245917386,223.34653465346534,47.39081994146173,195.0,117,308,2.9306930693069306,1.5041686348382528,2.0,0.0,5.0,2.9306930693069306,1.5041686348382528,2.0,0,5,2.19778034065414,0.9372840455638145,1.711081708443682,0.0,3.529101882303479,2.9306930693069306,1.5041686348382528,2.0,0.0,5.0,0.00015395521437770515,0.00015789934148847454,9.716766362544149e-05,9.634749403630849e-06,0.0013867808738723397,0.003712611154008005,0.0035200411890926363,0.0027339820940526505,0.0002794664663363673,0.03617934461374534,0.006833276,0.023853058,0.0,0.0,0.84226894,0.070764385,0.09021534,0.033760242,9.669922e-06,1.118174
35604,100,165.4926619529724,6016.225529670715,11450,6181.718191623688,10992960,49298,11347,1894.886562561718,1.9738401693351229,4.0,3.9636712950833988,356.04,57.17637973848991,342.0,266,512,6.79,1.2189749792346025,6.0,5.0,10.0,6.79,1.2189749792346025,6.0,5,10,4.156564613210948,0.45793509259033793,3.931993043897409,3.2787971427397693,5.194417524233864,6.79,1.2189749792346025,6.0,5.0,10.0,0.00033803451411476055,0.0001810862466573046,0.0003053182445000857,3.326823571114801e-05,0.0020089205354452133,0.0058598730804880214,0.00386576425979321,0.004955998706272325,0.0005304104201440106,0.03858672558394665,0.010885412,0.034766342,0.0,0.0,1.0151381,0.11314024,0.1162623,0.06366399,4.3530017e-06,1.1444877
44969,100,191.94776439666748,6548.98571562767,12491,6740.933480024338,11992320,51589,12388,1875.815847997216,1.9539748416637668,4.0,3.9666986871597825,449.69,64.86180617281637,450.0,328,591,10.49,3.3151018083914097,11.0,6.0,15.0,8.75,1.7168284713389395,9.0,6,12,5.160257552487327,1.0452045228409186,5.030727349326396,3.818185947915364,6.7755345403388025,10.49,3.3151018083914097,11.0,6.0,15.0,0.00046879908102021576,0.0002508315449484257,0.00043102915515191853,3.327507874928415e-05,0.0021177262533456087,0.006099376624638476,0.0036506294696144197,0.005348627512831852,0.0006122904381273745,0.025576343758559127,0.014392616,0.03983212,0.0024996782,0.0,1.2396775,0.1465658,0.124085076,0.1256568,2.1718442e-06,1.1270705
79175,100,239.8954734802246,7090.301928758621,13532,7330.197402238846,12991680,53101,13429,1846.166761235069,1.9230903762865301,4.0,3.96926032660903,791.75,113.16804981972606,780.0,552,1013,24.55,5.800646515691161,25.0,13.0,42.0,18.97,3.4912891601813794,19.0,10,27,8.373616440588687,1.1336827522404214,7.972536957893391,5.686539063830062,11.050756698617976,24.55,5.800646515691161,25.0,13.0,42.0,0.0012942937681217491,0.0006423914085657444,0.0012159948237240314,7.861512858653441e-05,0.0038899413775652647,0.010813929177316715,0.006640330682269588,0.009291969019254318,0.0005715959792523516,0.0545121039909762,0.028016398,0.06084537,0.00826454,0.0,1.211852,0.2178746,0.14535353,0.20193535,1.9001774e-05,1.5350629
69569,100,279.9365758895874,7633.987818241119,14573,7913.924394130707,13991040,54309,14470,1838.1201707317264,1.9147085111788815,4.0,3.9714560175655276,695.69,140.7301456689362,716.0,315,1021,18.79,6.95024460001229,17.0,6.0,36.0,15.76,3.9067121726587435,16.0,6,24,7.11991751972621,1.3844752798223237,6.928679296239726,3.165178705313599,9.72090092990907,18.79,6.95024460001229,17.0,6.0,36.0,0.00196705217830283,0.0009036301792497521,0.0018694220343604684,0.0002324717352166772,0.011743441224098206,0.015053837993984782,0.008743006570678604,0.013582757728149231,0.0016143433665630712,0.10046148993964632,0.03596297,0.075104915,0.012162119,0.0,1.9545063,0.26358375,0.18360019,0.23013005,0.0001261048,2.7320335
96188,100,334.32643938064575,8178.969631910324,15614,8513.29607129097,14990400,55438,15511,1833.7492645334319,1.9101554838889916,4.0,3.973358949727826,961.88,177.9875433843616,1030.5,617,1382,33.46,10.326102846669697,36.0,15.0,58.0,23.23,4.91905478725334,25.0,15,34,8.60671787274417,0.9914316046262703,8.825519612337288,5.822557841333454,10.727132328969798,33.46,10.326102846669697,36.0,15.0,58.0,0.002350249482464362,0.0010031286991559467,0.002242177026346326,0.00034301390405744314,0.008925722911953926,0.018141133607969533,0.011405439706279311,0.015564534341131331,0.0022665726501515317,0.13962443209381864,0.042214155,0.08041455,0.01644071,0.0,2.0133617,0.28407288,0.18941925,0.24659713,1.1464581e-06,2.3461928
86003,100,382.4110996723175,8727.017490148544,16655,9109.428589820862,15989760,56417,16552,1823.4903849685472,1.8994691510089035,4.0,3.975024015369837,860.03,109.74301390065793,846.0,648,1142,27.9,5.0803543183522155,26.5,19.0,48.0,21.48,3.0772715187321382,21.0,16,30,9.005675202368867,1.2531392260115577,8.951726377184848,6.857549029133891,11.694479375470198,27.9,5.0803543183522155,26.5,19.0,48.0,0.0024198671772069137,0.000811377226791286,0.002376652555540204,0.00031865559867583215,0.009622763842344284,0.019303930554196717,0.009081483952157547,0.01782500780336119,0.0023989197648880104,0.10942222801703924,0.04496698,0.081718184,0.019224603,0.0,1.6069,0.29148403,0.1842611,0.26306486,1.9669533e-06,2.1259212
96534,100,438.768887758255,9276.71545624733,17696,9715.484344005585,16989120,57320,17593,1818.0165502384386,1.893767239831707,4.0,3.976493190936317,965.34,150.19648597753545,982.0,610,1390,32.96,8.053471301246438,33.0,18.0,60.0,24.11,4.251811378694967,24.0,15,37,9.031484542803296,0.9766032775290483,9.148317677157852,7.1582202251968665,10.84943943978569,32.96,8.053471301246438,33.0,18.0,60.0,0.002486856411251228,0.0009377994412097794,0.002383073093369603,0.00041483560926280916,0.010714821517467499,0.019389599971268396,0.01286890432881406,0.01718229493518247,0.002534619468384979,0.2973861677490795,0.047974065,0.086331144,0.020497814,0.0,1.594159,0.30623785,0.1916962,0.27671814,2.3849308e-05,1.7040898
104464,100,495.6329016685486,9824.782598733902,18737,10320.41550040245,17988480,58231,18634,1823.426223776012,1.8994023164333458,4.0,3.9777991247731883,1044.64,246.77303418323487,1053.0,506,1614,39.36,12.6755828268368,43.0,10.0,76.0,26.52,7.213154649666121,28.0,10,43,9.154265096655296,1.4521976778578705,9.483383840922148,4.772790598283711,11.964018994430614,39.36,12.6755828268368,43.0,10.0,76.0,0.0028688258522321665,0.0009234016373936622,0.0027980844024568796,0.0005779179045930505,0.009155922569334507,0.02086683906105248,0.009252070750268836,0.01933864108723494,0.002295996830344129,0.11699286919354684,0.05595553,0.094204836,0.025819404,0.0,2.9151373,0.31935233,0.20364603,0.2924164,3.7528574e-05,3.221462
116519,100,561.8771612644196,10372.59847164154,19778,10934.47563290596,18987840,59086,19675,1824.2625842433222,1.9002735252534606,4.0,3.9789675918903886,1165.19,150.3157140820613,1153.0,754,1587,50.43,10.49881421875823,50.0,23.0,84.0,30.6,5.091168824543142,31.0,17,42,10.40406953724394,1.0848641835245936,10.201336474327084,8.139100683452508,13.517431878425796,50.43,10.49881421875823,50.0,23.0,84.0,0.002493875029385689,0.0007315660571916166,0.002427980536594987,0.0004304603789933026,0.00540614128112793,0.01791624041508217,0.007004833308091926,0.01674768907525381,0.003234570248868218,0.06053867349845827,0.053346474,0.08943666,0.0242268,0.0,1.2600925,0.31443122,0.1915908,0.29266363,2.7421862e-05,2.372494
119363,100,629.3588721752167,10920.443359375,20819,11549.802231550217,19987200,60004,20716,1824.1659680982807,1.900172883435709,4.0,3.9800192122958693,1193.63,171.1771979558025,1152.5,780,1638,50.54,12.271446532499743,55.0,22.0,82.0,31.13,4.877817134743778,31.0,19,41,10.393681509838457,1.1470791158866378,10.654405387827854,7.660207236181799,12.938579778405442,50.54,12.271446532499743,55.0,22.0,82.0,0.0035242630345711087,0.0013278858735102882,0.003337342292070389,0.0004325993941165507,0.012807624414563179,0.02173439923044565,0.009938910488481145,0.019771097007074117,0.0027965125849055356,0.09698727602614861,0.06485658,0.10666254,0.027757198,0.0,2.2660003,0.3531994,0.21174753,0.33786777,5.0224364e-05,2.7503772
97940,100,685.2674112319946,11468.688136816025,21860,12153.95554804802,20986560,60815,21757,1822.8354215512834,1.8987868974492537,4.0,3.9809706783770182,979.4,198.92310071985105,935.0,634,1409,36.66,15.945670258725409,35.5,15.0,84.0,25.47,7.122436380902255,23.0,14,42,9.022429710649213,1.7410528777714778,9.068945531536492,6.231520323915048,12.09771478308314,36.66,15.945670258725409,35.5,15.0,84.0,0.003714514065821951,0.0013839277277974864,0.003492967924103141,0.0007192732882685959,0.019023746252059937,0.02304101424547311,0.0109091705673174,0.020860197469574317,0.003919503708375258,0.16449253117953055,0.067137726,0.11477895,0.027908593,0.0,5.788739,0.36711103,0.22824925,0.35491773,6.208196e-05,5.3216805
132542,100,760.501003742218,12018.77599453926,22901,12779.276998281479,21985920,61612,22798,1816.7279753024557,1.8924249742733914,4.0,3.9818356475416996,1325.42,150.15360002344264,1288.0,842,1683,61.97,10.023427557477532,59.0,37.0,89.0,35.63,4.127117638255542,35.0,22,46,10.593209248434942,0.5845003732112907,10.809070781854906,8.753664356408411,11.998761316657228,61.97,10.023427557477532,59.0,37.0,89.0,0.004648556879240265,0.001849043733933615,0.004337641876190901,0.00030127877835184336,0.017804240807890892,0.027520323440063513,0.013971728990602273,0.025056038868661784,0.001977982554109929,0.17825968282475754,0.07840104,0.12550393,0.033029094,0.0,3.4131203,0.40998083,0.24924926,0.4024256,2.0116568e-07,3.5206525
127814,100,834.0831935405731,12568.56622505188,23942,13402.649418592453,22985280,62354,23839,1817.711455273053,1.8934494325760969,4.0,3.9826254019964082,1278.14,206.53953713514514,1168.0,987,1769,66.1,24.387906839251293,61.0,37.0,232.0,35.26,6.901622997527466,32.0,25,55,11.208218133677187,1.2489180777946929,10.979485999323744,8.40715312904928,19.369313404958962,66.1,24.387906839251293,61.0,37.0,232.0,0.005163988808680354,0.0015897279810312478,0.004995561670511961,0.0005957951652817428,0.015042746439576149,0.029495942732538163,0.010955575519017892,0.027600974366867214,0.004914230027415432,0.08804709870994862,0.082389385,0.12533629,0.037328497,0.0,4.549287,0.42076212,0.24149312,0.41823962,3.2052398e-05,4.182411
136871,100,912.9452362060547,13118.800815582275,24983,14031.74605178833,23984640,63069,24880,1816.2435026788712,1.8919203152904909,4.0,3.9833493435798912,1368.71,145.25104440244138,1439.5,888,1692,79.59,11.859253770790133,86.0,35.0,122.0,39.12,4.4995110845512984,41.0,23,53,11.252934963953317,0.734737118392617,10.875977469389337,8.910817502139034,13.492462591030415,79.59,11.859253770790133,86.0,35.0,122.0,0.0054820552391696125,0.0018294254136877305,0.005259591154754162,0.0009107244550250471,0.014599470421671867,0.03180133991863702,0.012836612303081838,0.029674034591730812,0.004334326646806528,0.11083654534487036,0.08514122,0.13032646,0.038377747,0.0,4.090837,0.4382736,0.257528,0.43064994,4.7694888e-05,4.3962727
139227,100,989.8841052055359,13668.805397987366,26024,14658.689503192902,24984000,63768,25921,1817.0030431927378,1.8927115033257684,4.0,3.9840153698366954,1392.27,307.87061746779284,1390.5,603,1968,85.93,42.29946926380992,79.0,22.0,300.0,41.08,7.975813438139085,40.0,19,69,13.326161106248563,9.618521437846665,11.192453027702062,7.577960054624972,66.76489001402905,85.93,42.29946926380992,79.0,22.0,300.0,0.006493719460120144,0.002413849246321319,0.006083155050873756,0.0009192831930704415,0.024598287418484688,0.03769022097549672,0.018696967774993845,0.033208405161316665,0.004083587920203766,0.1889615842566225,0.0940231,0.14750199,0.044028327,0.0,4.8489504,0.4618605,0.3183605,0.43541795,1.0550022e-05,4.808667
128822,100,1061.2272560596466,14218.360514163971,27065,15279.587770223618,25983360,64453,26962,1818.4891207142275,1.894259500743987,4.0,3.984630163304515,1288.22,183.9234395067687,1220.0,1104,1714,145.22,76.06412820771695,100.0,63.0,252.0,47.06,8.71644422915675,49.0,33,60,17.29263507249309,6.054401147898044,14.369448927368449,9.883708803748627,26.411428756117694,145.22,76.06412820771695,100.0,63.0,252.0,0.007365612889412794,0.002787576484134165,0.006872941739857197,0.0012892477679997683,0.023936603218317032,0.0420345848700859,0.021905296097968853,0.0360178895053518,0.007343817535312569,0.20909500777468826,0.101655856,0.1692888,0.04492542,0.0,5.181924,0.5067009,0.4112416,0.45420814,9.963661e-05,4.747229
139805,100,1142.9509370326996,14770.24920630455,28106,15913.20014333725,26982720,65138,28003,1810.7999207663402,1.8862499174649376,4.0,3.9851994165154587,1398.05,154.5551924071139,1413.0,928,1963,196.54,105.21990496099112,284.0,32.0,318.0,55.45,14.373847779909177,65.0,23,78,15.472552223214361,3.433900293158363,14.666070540212239,8.501020077466015,19.74826340471143,196.54,105.21990496099112,284.0,32.0,318.0,0.009638775963509342,0.0039883254396428525,0.008971461094915867,0.0009572064154781401,0.028843646869063377,0.060383977182076456,0.03536086642447446,0.05222128180135754,0.005649333900833871,0.3122242541266341,0.118382625,0.19724551,0.051424935,0.0,4.948847,0.5751941,0.4755569,0.48831725,2.1606684e-05,5.103035
153118,100,1228.1532661914825,15321.578437805176,29147,16549.73170399666,27982080,65804,29044,1812.637427694356,1.8881639871816207,4.0,3.985728008782764,1531.18,219.58758525927647,1600.0,935,1934,203.32,87.23082941254198,193.0,39.0,339.0,60.52,14.338396005132513,62.5,27,84,15.204251010787816,3.253417945997002,15.261581785185054,9.593865701565319,25.074880523673208,203.32,87.23082941254198,193.0,39.0,339.0,0.010961835262769122,0.003999585431337739,0.010228531435132027,0.0015092050889506936,0.034983862191438675,0.06901170029008025,0.0365296497419187,0.06091047967453774,0.010184000401727004,0.28542784301524315,0.12874226,0.21537344,0.055420935,0.0,5.3658447,0.64002395,0.5206576,0.52251077,8.776784e-06,5.1497645
122751,100,1301.399780035019,15872.297304153442,30188,17173.69708418846,28981440,66464,30085,1814.6463850541472,1.89025665109807,4.0,3.9862201464109446,1227.51,355.95273548604735,1305.0,372,1685,129.12,85.98270523773951,105.0,10.0,286.0,44.25,15.380100779903882,48.0,7,79,16.677093303015525,10.927362052766936,13.627843687237448,5.670562334781868,44.01543203416589,129.12,85.98270523773951,105.0,10.0,286.0,0.012746655434999869,0.0052470220725139806,0.011553446762263775,0.0033105146139860153,0.04067549854516983,0.08439602256519103,0.04761994101117728,0.07267702830687602,0.018456064645191297,0.5685391869767442,0.14292616,0.23676229,0.062564224,0.0,5.315528,0.69745636,0.58711576,0.5476757,6.578862e-06,5.368927
141849,100,1377.3625633716583,16423.861936092377,31229,17801.224499464035,29980800,67146,31126,1811.863818183764,1.8873581439414209,4.0,3.9866794748639127,1418.49,238.842814210518,1472.0,737,1945,173.74,112.07743929979843,145.0,34.0,349.0,55.21,18.650091152592257,55.0,22,82,14.878363130122931,3.7650070865661123,12.717890100146429,10.742184705347928,21.9073968507008,173.74,112.07743929979843,145.0,34.0,349.0,0.015042698344280165,0.005796302708040111,0.01420766394585371,0.00254992232657969,0.04691914841532707,0.09900790209644537,0.05245252058844042,0.08787871330486512,0.023699932684897965,0.5244927749409056,0.15294988,0.25284645,0.06730613,0.0,5.723256,0.7550319,0.62947154,0.5679263,7.0147216e-05,5.3325872
141363,100,1455.1077353954315,16974.179892778397,32270,18429.287628173828,30980160,67783,32167,1815.968364939576,1.891633713478725,4.0,3.9871091692231415,1413.63,192.85049416581748,1441.5,955,1908,168.83,91.4415720556028,130.0,45.0,358.0,53.51,14.339103877160523,46.0,27,89,14.656425952430006,3.1861653142880795,14.518744763894746,8.541661834579934,21.195384526235628,168.83,91.4415720556028,130.0,45.0,358.0,0.016184812362907915,0.006277536941169497,0.015063981525599957,0.0022329245693981647,0.05166349560022354,0.10538354873948837,0.05273266804692343,0.09340267011597214,0.009893499095756812,0.6460878546729917,0.15932555,0.2671013,0.07005605,0.0,5.5390935,0.80919355,0.6824957,0.60022914,6.583333e-05,5.332257
156816,100,1542.7091934680939,17525.363278627396,33311,19068.07247209549,31979520,68447,33208,1813.1170598704919,1.8886636040317624,4.0,3.987512007684918,1568.16,212.0946354814284,1561.5,734,1981,152.34,70.09881882029111,134.0,21.0,329.0,54.57,11.858545442000887,55.0,18,81,14.553621265981826,3.790674887666779,13.780639455268663,7.262494880542732,24.738905826367144,152.34,70.09881882029111,134.0,21.0,329.0,0.019749301843574193,0.0076762563378227075,0.01833627186715603,0.002855750033631921,0.056169986724853516,0.12688086008420368,0.05992010706684546,0.11492794730912599,0.017974378995509854,0.4367217550717432,0.17808355,0.29256877,0.0788753,0.0,5.8666224,0.8888095,0.7322278,0.6571533,7.709861e-05,6.2237
137675,82,1627.3077311515808,18078.982610225677,34352,19706.29034137726,32978880,69059,34249,1805.139277045978,1.8803534135895603,4.0,3.987890431694466,1678.9634146341464,422.0822785678441,1624.5,937,4550,255.35365853658536,103.5589112359299,301.0,42.0,387.0,69.13414634146342,18.98893271710345,73.0,24,93,16.074535533342853,3.3302309962046426,14.78835479532234,9.353056464390116,22.75434875480553,255.35365853658536,103.5589112359299,301.0,42.0,387.0,0.020672046314159143,0.007423879221186801,0.019380373880267143,0.0032659582793712616,0.06363557279109955,0.13205947190667242,0.059891383022928756,0.12122829717540216,0.0253492779388309,0.5375120638120543,0.18380241,0.30260387,0.081510305,0.0,5.938428,0.9306307,0.74560755,0.7106939,2.5376678e-05,5.9786453
157664,94,1717.5704522132874,18630.5633289814,35393,20348.133781194687,33978240,69675,35290,1811.8109752900652,1.8873030992604847,4.0,3.9882465954681585,1677.276595744681,269.2471934010984,1653.0,1104,2174,250.46808510638297,114.69327292295738,301.0,58.0,415.0,69.2872340425532,19.613620072528157,76.0,34,100,15.878138610715355,4.298007847265801,15.385907030542423,9.332853346684544,27.867603398346223,250.46808510638297,114.69327292295738,301.0,58.0,415.0,0.024266275880139458,0.009142055117807437,0.022810393944382668,0.0007982401293702424,0.07536845654249191,0.1505458810976825,0.06952062290566387,0.13590131020058693,0.004472646812084329,0.5430462075214764,0.20423368,0.3270784,0.094872475,0.0,5.9069734,1.0065098,0.79190326,0.79127264,0.00016123056,6.047373
149638,100,1800.8819551467896,19181.128617286682,36434,20982.01057243347,34977600,70260,36331,1815.1525735960774,1.8907839308292473,4.0,3.988582407026211,1496.38,221.10403795498627,1404.5,1028,2079,182.33,112.03883746272986,123.5,49.0,408.0,58.34,18.03786018351401,51.0,31,99,14.400274511832713,4.26272362156043,13.163161006257837,9.964927033438808,40.09739530599854,182.33,112.03883746272986,123.5,49.0,408.0,0.025339011786197824,0.008409628934292614,0.024349486455321312,0.0021972304675728083,0.07131945341825485,0.14862497441814213,0.061957439248641784,0.1389383504064604,0.015068416713683069,0.433720179686636,0.21099444,0.32838655,0.0994817,0.0,5.6377454,1.0377349,0.7889433,0.84928477,0.0001719147,5.756466
