Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
927,8,125.24450373649597,1999.232899427414,10999,2124.47740316391,44000,244,10750,21.617498411017714,5.404374602754428,8.0,7.818181818181818,115.875,1.3635890143294642,116.5,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005048281276311173,0.0074080706263141265,0.0015435601235367358,4.592585810314631e-06,0.03446769341826439,0.028980949977903236,0.021594068441225512,0.02242665745215618,0.0023723377807743267,0.1088966469476866,0.017616859,0.07559007,0.0059401095,2.8640032e-05,1.0
695,6,127.49684476852417,2045.4371891021729,11249,2172.934033870697,45000,250,11000,21.643012089119793,5.410753022279948,8.0,7.822222222222222,115.83333333333333,0.8975274678557508,115.5,115,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006072232629190694,0.008761572334923015,0.001654039486311376,4.005827577202581e-06,0.035512275993824005,0.035273966967797325,0.02698224063582922,0.02878422332945952,0.0026561551069941795,0.13730021803783152,0.030876527,0.11856259,0.008801922,3.516674e-06,1.0
1056,5,132.78594660758972,2091.753710269928,11499,2224.5396568775177,46000,257,11250,21.590568004407576,5.397642001101894,8.0,7.826086956521739,211.2,37.938898244414005,193.0,190,287,2.4,0.8,2.0,2.0,4.0,2.4,0.8,2.0,2,4,1.25650486488899,0.16895036271998423,1.1835891515709904,1.1437765624284824,1.5926141532637992,2.4,0.8,2.0,2.0,4.0,0.006025192769054229,0.008350469831044349,0.0016783964238129556,3.5771624879998853e-06,0.035215917974710464,0.033687153535150394,0.02498219300535611,0.026682822652312522,0.0021086819348526773,0.14494743315713726,0.0199934,0.08358488,0.007119328,7.033348e-06,1.0
809,7,135.06702208518982,2137.8007571697235,11749,2272.8677792549133,47000,262,11500,21.716919266856188,5.429229816714047,8.0,7.829787234042553,115.57142857142857,1.4982983545287878,116.0,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005344751084797281,0.007549453045743008,0.001798757293727249,1.5304890439438168e-06,0.050484709441661835,0.032979109526181945,0.02511434504808277,0.025708916550413664,0.0013325552110155618,0.17589295406685426,0.022378728,0.09544887,0.0068312287,2.476573e-05,1.0
575,5,137.29580330848694,2183.836681365967,11999,2321.1324846744537,48000,267,11750,21.722166274693883,5.430541568673471,8.0,7.833333333333333,115.0,0.8944271909999159,115.0,114,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005326279290742605,0.007634040608430158,0.001722071145195514,4.104257186554605e-06,0.0333598256111145,0.035094063545243886,0.02610084041170965,0.025670200135029735,0.0023634447332884674,0.1228318548944161,0.022261608,0.0860528,0.0077714473,4.172325e-07,1.0
952,5,140.8546051979065,2229.7576472759247,12249,2370.612252473831,49000,274,12000,21.77654542286428,5.44413635571607,8.0,7.836734693877551,190.4,1.019803902718557,190.0,189,192,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1936384843088759,0.009294971767150039,1.195544597546455,1.1787877370052762,1.2076208056024798,2.0,0.0,2.0,2.0,2.0,0.005845870519136952,0.00899157640480297,0.001719751162454486,8.426346539636143e-06,0.05118768662214279,0.034681107018336745,0.026633130188122967,0.02611547809412014,0.0031094270016000214,0.15454319570651842,0.027657753,0.11180718,0.007288128,6.3061714e-05,1.0
569,5,143.05281114578247,2275.6661920547485,12499,2418.719003200531,50000,280,12250,21.78243733966641,5.445609334916602,8.0,7.84,113.8,0.7483314773547882,114.0,113,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055554718492621755,0.009103122368877656,0.0016818363801576197,5.195799076318508e-06,0.04942610487341881,0.03224188982326012,0.027906396389713144,0.022756242367459795,0.0021780063889488502,0.15507197309211815,0.02507701,0.09840128,0.007316664,8.195639e-06,1.0
1105,7,146.39931106567383,2321.656792640686,12749,2468.05610370636,51000,287,12500,21.743573409775582,5.4358933524438955,8.0,7.8431372549019605,157.85714285714286,26.48680842246123,175.0,115,175,1.4285714285714286,0.9035079029052514,2.0,0.0,2.0,1.4285714285714286,0.9035079029052514,2.0,0,2,0.6320259679756759,0.39977408588509855,0.8812577348367447,0.0,0.8991508364827514,1.4285714285714286,0.9035079029052514,2.0,0.0,2.0,0.00580612221631236,0.008111241467665353,0.0017533847130835056,4.127529791730922e-06,0.036327049136161804,0.0345751391909638,0.02545232149856028,0.02650448075262197,0.0021465409114449496,0.1296720428999841,0.02540954,0.10505296,0.0070710033,2.7418137e-06,1.0
703,5,149.728209733963,2367.7683584690094,12999,2517.4965682029724,52000,291,12750,21.686533129737363,5.421633282434341,8.0,7.846153846153846,140.6,27.295420861382592,120.0,117,175,0.8,0.9797958971132713,0.0,0.0,2.0,0.8,0.9797958971132713,0.0,0,2,0.3183071550322532,0.39529024914177874,0.0,0.0,0.8991508364827514,0.8,0.9797958971132713,0.0,0.0,2.0,0.006449433596155813,0.009068337326792086,0.001757949881721288,1.352851654701226e-06,0.05409987270832062,0.034741975029699716,0.025558336336751343,0.026983102447078293,0.0012742295923486864,0.12259548627072644,0.02777286,0.11825561,0.0069455355,1.0371208e-05,1.0
1151,5,155.1076626777649,2413.897367477417,13249,2569.005030155182,53000,298,13000,21.678332604494873,5.419583151123718,8.0,7.849056603773585,230.2,48.87289637416633,194.0,188,291,2.8,0.9797958971132712,2.0,2.0,4.0,2.8,0.9797958971132712,2.0,2,4,1.3347809814817764,0.17407708964904597,1.2198189955580603,1.1484353701801804,1.5609211316138496,2.8,0.9797958971132712,2.0,2.0,4.0,0.00502287296490249,0.007417524768277914,0.0017907778965309262,4.711188012151979e-06,0.038307372480630875,0.030371545343496554,0.021592265389911675,0.023351949918392838,0.0018576428838043481,0.119181960163667,0.030294761,0.116610244,0.007136598,5.453825e-06,1.0
573,5,157.34180068969727,2459.9659938812256,13499,2617.307794570923,54000,303,13250,21.706746609604316,5.426686652401079,8.0,7.851851851851852,114.6,1.2,114.0,113,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004561939229726704,0.006790544469504175,0.0016849455423653126,3.0772810077905888e-06,0.03319261595606804,0.029992276851207044,0.022351692395326903,0.021935267575236162,0.0016099528720464806,0.12525996241311085,0.019310147,0.07814648,0.0072959065,1.1831522e-05,1.0
693,6,159.62185096740723,2506.0314617156982,13749,2665.6533126831055,55000,309,13500,21.70823497534653,5.427058743836633,8.0,7.8545454545454545,115.5,1.8027756377319946,116.5,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005832438827372243,0.008471225917213044,0.001799826044589281,4.791623723576777e-06,0.04904774948954582,0.0336425255456202,0.02530795493665568,0.023492208561704888,0.0022307778613304993,0.1333493406922738,0.025705526,0.09974349,0.0073171854,1.23381615e-05,1.0
574,5,161.8376476764679,2552.098739385605,13999,2713.9363870620728,56000,316,13750,21.707382128491794,5.4268455321229485,8.0,7.857142857142857,114.8,0.4,115.0,114,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053359401722045735,0.007969062933496342,0.001744525448884815,3.502126219245838e-06,0.03654327243566513,0.03251554564774727,0.024137944986188122,0.025878153200903586,0.0018316993123150928,0.121802258402711,0.025409577,0.10270095,0.0075015277,1.0728836e-06,1.0
569,5,164.05308556556702,2598.092726945877,14249,2762.145812511444,57000,322,14000,21.74197222385998,5.435493055964995,8.0,7.859649122807017,113.8,0.7483314773547882,114.0,113,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005230463659506313,0.008094120375616496,0.001645427371840924,2.182556499974453e-06,0.049284737557172775,0.03184256159733527,0.02548216949857293,0.02144796492884886,0.001654308533831865,0.15707635301150888,0.022999654,0.09675143,0.006692007,4.053116e-06,1.0
576,5,166.2834610939026,2644.167176246643,14499,2810.4506373405457,58000,328,14250,21.704003307173004,5.426000826793251,8.0,7.862068965517241,115.2,0.7483314773547882,115.0,114,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005182263247414084,0.008038596249856044,0.0015875216340646148,2.030487394222291e-06,0.03553137928247452,0.03015106296153854,0.025185198271463868,0.022539164625154928,0.0010576376884166637,0.12630594185773206,0.022349846,0.100171305,0.0062141716,1.7881393e-06,1.0
576,5,168.5461781024933,2690.2357590198517,14749,2858.781937122345,59000,335,14500,21.706767167614156,5.426691791903539,8.0,7.864406779661017,115.2,1.16619037896906,115.0,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006092076313782855,0.00840632123989789,0.0017011043964885175,3.1535830657958286e-06,0.04719278961420059,0.034690029536360016,0.02734382978510971,0.02598815314200958,0.002817011583516364,0.18777704818883073,0.027337197,0.117262706,0.0066984743,5.930662e-06,1.0
697,6,170.8297336101532,2736.212215900421,14999,2907.0419495105743,60000,341,14750,21.75026237010054,5.437565592525135,8.0,7.866666666666666,116.16666666666667,1.4624940645653537,116.0,114,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004950739542173324,0.008127880001289908,0.0016761401784606278,1.1647573501250008e-06,0.04881316050887108,0.03127465347324033,0.02633063753351425,0.02229123726900719,0.0013752100701170803,0.1809347746919697,0.020866908,0.093589425,0.006195724,8.34465e-07,1.0
572,5,173.04856848716736,2782.3684475421906,15249,2955.417016029358,61000,346,15000,21.66554687049111,5.416386717622777,8.0,7.868852459016393,114.4,0.8,115.0,113,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005901932630224109,0.007724906120303056,0.0019186905701644719,5.497023266798351e-06,0.03467056527733803,0.03609271034311453,0.024248900433479628,0.03163712652358759,0.0025823474808013562,0.14487053017784818,0.0313478,0.1220664,0.009402573,3.874302e-06,1.0
564,5,175.23496317863464,2828.2603044509888,15499,3003.4952676296234,62000,352,15250,21.790358188977176,5.447589547244294,8.0,7.870967741935484,112.8,0.7483314773547882,113.0,112,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005627140449487115,0.0071903828548990955,0.0019227915327064693,8.099064530142641e-07,0.033592015504837036,0.03498520695231977,0.025995424859517627,0.026833165999563,0.0006714260572460478,0.14670617110091513,0.026422245,0.098878026,0.007063374,6.1690807e-06,1.0
636,5,178.46619081497192,2874.0724787712097,15749,3052.5386695861816,63000,359,15500,21.828258859973207,5.457064714993302,8.0,7.873015873015873,127.2,22.973027662891976,116.0,114,173,0.4,0.8,0.0,0.0,2.0,0.4,0.8,0.0,0,2,0.17983016729655027,0.35966033459310054,0.0,0.0,0.8991508364827514,0.4,0.8,0.0,0.0,2.0,0.004887225820843242,0.006893870280439359,0.0019495480228215456,7.37516813842376e-07,0.03690677881240845,0.033768133639169876,0.02564682470055552,0.024859237506945898,0.0003443449952934742,0.1287551867921237,0.023298912,0.09354796,0.0068660825,3.477931e-05,1.0
638,5,181.7183244228363,2919.914255142212,15999,3101.632579565048,64000,365,15750,21.814163393383744,5.453540848345936,8.0,7.875,127.6,23.251666606933792,117.0,113,174,0.4,0.8,0.0,0.0,2.0,0.4,0.8,0.0,0,2,0.17803186562358478,0.35606373124716956,0.0,0.0,0.8901593281179239,0.4,0.8,0.0,0.0,2.0,0.004969432563904775,0.006901757307444803,0.002037677331827581,3.924209067918127e-06,0.03342416137456894,0.03171973526940912,0.02386489276293301,0.026093393080883216,0.002047854597749994,0.14130774072729005,0.023821488,0.10541433,0.006799817,2.1189451e-05,1.0
1004,7,185.04008841514587,2965.9565093517303,16249,3150.996597766876,65000,372,16000,21.719179852694253,5.429794963173563,8.0,7.876923076923077,143.42857142857142,28.21274860189041,120.0,118,176,0.8571428571428571,0.9897433186107869,0.0,0.0,2.0,0.8571428571428571,0.9897433186107869,0.0,0,2,0.3471930577526406,0.4050356025129932,0.0,0.0,0.8724451574883773,0.8571428571428571,0.9897433186107869,0.0,0.0,2.0,0.006510721453723818,0.00844114823518903,0.0022402650211006403,5.065774530521594e-06,0.03626086562871933,0.04051952097272724,0.030010061774038407,0.035307371087647865,0.0027098028119404934,0.16370985251388281,0.023983622,0.09938142,0.0072862655,6.4969063e-06,1.0
950,5,188.63560009002686,3011.9091742038727,16499,3200.5447742938995,66000,378,16250,21.761523585576768,5.440380896394192,8.0,7.878787878787879,190.0,1.4142135623730951,190.0,188,192,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1970864685211977,0.016203356268794815,1.195544597546455,1.1717532600552805,1.2198189955580603,2.0,0.0,2.0,2.0,2.0,0.007003512224426231,0.008390989043892178,0.0023780486080795527,4.085537511855364e-06,0.039588313549757004,0.040208249343552015,0.02844099143863615,0.03118291989802515,0.0021127501630683254,0.15247587021610767,0.029115502,0.11424324,0.007782966,1.2516975e-06,1.0
1248,5,193.92983531951904,3057.7310149669647,16749,3251.6608502864838,67000,384,16500,21.8236540336779,5.455913508419475,8.0,7.880597014925373,249.6,46.62445710139691,287.0,192,288,3.2,0.9797958971132712,4.0,2.0,4.0,3.2,0.9797958971132712,4.0,2,4,1.415555832847226,0.20396422516327328,1.5766880117311612,1.1600357274547277,1.5926141532637992,3.2,0.9797958971132712,4.0,2.0,4.0,0.005405864208992171,0.007638707457227421,0.0020658436696976423,2.502829602235579e-06,0.03714662045240402,0.036231287799482245,0.024819539339403698,0.02722422650953697,0.0014452199489960581,0.14117670221782208,0.02357582,0.08597846,0.00821656,0.0,1.0
578,5,196.1682460308075,3103.663088798523,16999,3299.8313348293304,68000,389,16750,21.771279121147302,5.4428197802868254,8.0,7.882352941176471,115.6,0.4898979485566356,116.0,115,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006640508536385824,0.00903117653038854,0.002226231968961656,4.681953669205541e-06,0.050347160547971725,0.0415242796241041,0.03063700693360844,0.03458962043110307,0.0021342073545115,0.2340849803186757,0.027500259,0.10576196,0.007837445,3.0398369e-06,1.0
930,8,198.4708034992218,3149.5642096996307,17249,3348.0350131988525,69000,395,17000,21.785960350608033,5.446490087652008,8.0,7.884057971014493,116.25,1.0897247358851685,117.0,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006419452432322941,0.007847393122415504,0.002378751407377422,4.774550234287744e-06,0.03813032805919647,0.04082029447813537,0.029235826951306994,0.035535498960622726,0.002583391555303693,0.14832526413813552,0.027008003,0.109413475,0.0073544383,1.9669533e-06,1.0
1439,6,203.7901792526245,3195.5955877304077,17499,3399.385766983032,70000,400,17250,21.7243116061264,5.4310779015316,8.0,7.885714285714286,239.83333333333334,47.171377856586815,240.5,192,287,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2,4,1.33416976180869,0.1680947605467007,1.340400902437872,1.1484353701801804,1.5020140678704679,3.0,1.0,3.0,2.0,4.0,0.00585797172099592,0.00801579125810974,0.002261018962599337,7.0727296588302124e-06,0.03424886241555214,0.03654085957862199,0.028143133695000162,0.027934900361966383,0.0024087648729457724,0.15405993779297616,0.025468849,0.09312601,0.00873217,1.7285347e-06,1.0
1449,6,209.19144201278687,3241.5199632644653,17749,3450.711405277252,71000,406,17500,21.77492863802574,5.443732159506435,8.0,7.887323943661972,241.5,48.856081163624516,241.5,190,291,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2,4,1.339721454033467,0.1728170298976453,1.3374229453961417,1.1484353701801804,1.5298588010947338,3.0,1.0,3.0,2.0,4.0,0.006616221825903267,0.00893553430180916,0.0022288840264081955,6.206099897099193e-06,0.04498797655105591,0.04150938199203318,0.03100788265589833,0.0332888115606768,0.003321991506873094,0.17876333491366378,0.022329092,0.09235437,0.007430434,1.3411045e-05,1.0
696,6,211.45613813400269,3287.3807096481323,17999,3498.836847782135,72000,411,17750,21.805140100295958,5.4512850250739895,8.0,7.888888888888889,116.0,1.1547005383792515,116.5,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005484225738626265,0.007278648343130822,0.00218217889778316,3.1331537684309296e-06,0.03477060794830322,0.03609201890819194,0.026689209872391956,0.029181848463037625,0.001878585502007058,0.15174053008143765,0.025231587,0.10909249,0.0075230747,7.0035458e-06,1.0
695,5,214.74752187728882,3333.47655916214,18249,3548.2240810394287,73000,419,18000,21.693927122356662,5.4234817805891655,8.0,7.890410958904109,139.0,29.024127893874777,118.0,114,175,0.8,0.9797958971132713,0.0,0.0,2.0,0.8,0.9797958971132713,0.0,0,2,0.31612729215492763,0.39142393214469307,0.0,0.0,0.8812577348367447,0.8,0.9797958971132713,0.0,0.0,2.0,0.0051999195613607295,0.007507134795039227,0.0021226598182693124,6.7951004893984646e-06,0.05263704061508179,0.033734106188426156,0.02338361005093071,0.027153143076366126,0.003675568558537999,0.13214880394085377,0.028445613,0.11027238,0.007418841,8.46386e-06,1.0
642,5,218.04961895942688,3380.05810046196,18499,3598.1077194213867,74000,425,18250,21.467731038858204,5.366932759714551,8.0,7.891891891891892,128.4,22.89628790874189,118.0,113,174,0.4,0.8,0.0,0.0,2.0,0.4,0.8,0.0,0,2,0.17803186562358478,0.35606373124716956,0.0,0.0,0.8901593281179239,0.4,0.8,0.0,0.0,2.0,0.005979107850442233,0.007988400656888921,0.0021649536211043596,6.523457159346435e-06,0.03840720281004906,0.0364350946247291,0.028600643808921956,0.028731225491783783,0.0023061529327319964,0.1662109326202397,0.025728364,0.101995036,0.007422462,2.3841858e-07,0.99690974
573,5,220.27401518821716,3425.6588830947876,18749,3645.9328982830048,75000,430,18500,21.92944818627094,5.482362046567735,8.0,7.8933333333333335,114.6,0.4898979485566356,115.0,114,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047566228611686,0.008637563426569034,0.002157493378035724,6.050389856682159e-06,0.05149960517883301,0.04036187234069976,0.030044427622779934,0.03182332244652507,0.002454004352893212,0.14742924419904438,0.026985267,0.09649277,0.008875474,8.195639e-06,1.0
576,5,222.5052032470703,3470.7139616012573,18999,3693.2191648483276,76000,435,18750,22.19505621006529,5.548764052516322,8.0,7.894736842105263,115.2,1.3266499161421599,115.0,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006442335707150051,0.008122963971415759,0.0022670719772577286,7.79894799052272e-06,0.046027764678001404,0.040384737967002454,0.030578872803988688,0.030421585209323504,0.002197315730135782,0.22601581152758002,0.02669816,0.113630325,0.0071944,3.2484531e-06,1.0
1046,5,227.76888513565063,3515.6147124767303,19249,3743.383597612381,77000,440,19000,22.27134247205315,5.567835618013287,8.0,7.896103896103896,209.2,39.412688312268166,190.0,188,288,2.4,0.8,2.0,2.0,4.0,2.4,0.8,2.0,2,4,1.2795088799215706,0.14888278287098114,1.2076208056024798,1.1906946838437134,1.5766880117311612,2.4,0.8,2.0,2.0,4.0,0.006182423682805165,0.008183228862545923,0.002263733302243054,7.481614829885075e-06,0.05327394977211952,0.044625905374294214,0.03247365985813354,0.037477324691907954,0.0021080992569767693,0.19672013281566697,0.02601819,0.08705881,0.010865197,8.761883e-06,1.0
688,6,230.0344581604004,3560.7251749038696,19499,3790.75963306427,78000,445,19250,22.167806451001525,5.541951612750381,8.0,7.897435897435898,114.66666666666667,1.1055415967851334,114.5,113,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006603331754398823,0.007914140903176872,0.0025929600233212113,1.0034965271188412e-05,0.03484415262937546,0.04630489391416277,0.03264311040536975,0.03932443865219151,0.0015019952314245198,0.1701463197907084,0.036232825,0.12838401,0.010069415,7.4476004e-05,1.0
958,5,233.6570587158203,3605.704073905945,19749,3839.361132621765,79000,450,19500,22.232647356571864,5.558161839142966,8.0,7.89873417721519,191.6,1.3564659966250536,192.0,190,193,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.182210791338923,0.014648947210503712,1.1787877370052762,1.1669998596352233,1.2027219028724376,2.0,0.0,2.0,2.0,2.0,0.005056010163651081,0.0073933600350685,0.0021010759519413114,1.3996594134368934e-05,0.03758153319358826,0.040482133242529854,0.027496711451194603,0.03199319854171543,0.0041880131160911315,0.1360709729772264,0.027657615,0.09049399,0.011885405,1.79708e-05,1.0
586,5,235.9672703742981,3650.7037727832794,19999,3886.6710431575775,80000,456,19750,22.222370925768107,5.555592731442027,8.0,7.9,117.2,2.0396078054371136,117.0,115,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006638963309716928,0.008280181260557412,0.0023179746931418777,7.605563041579444e-06,0.037169087678194046,0.04241971216449854,0.029494066922968736,0.035641353173982884,0.002166519532098577,0.18025298002559156,0.02712145,0.09927412,0.009741634,5.2154064e-06,1.0
1053,7,239.27793526649475,3695.7703425884247,20249,3935.0482778549194,81000,462,20000,22.18939680396598,5.547349200991495,8.0,7.901234567901234,150.42857142857142,26.938327145310176,173.0,118,174,1.1428571428571428,0.989743318610787,2.0,0.0,2.0,1.1428571428571428,0.989743318610787,2.0,0,2,0.4554382309252089,0.40127460947301063,0.6993787259378935,0.0,0.8991508364827514,1.1428571428571428,0.989743318610787,2.0,0.0,2.0,0.005955047676885442,0.0075390515945589105,0.002397838863544166,1.285515281779226e-05,0.04492955654859543,0.050714443743477736,0.035332035734300805,0.04141687680346806,0.0019995505720828977,0.20999826518814382,0.033792946,0.10966263,0.011460081,5.543232e-06,1.0
584,5,241.5815601348877,3740.4940440654755,20499,3982.075604200363,82000,469,20250,22.359508872787135,5.589877218196784,8.0,7.902439024390244,116.8,1.9390719429665315,118.0,114,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005490207249647937,0.007166538954684705,0.002159325871616602,2.4820563339744695e-05,0.039787210524082184,0.05003663946398045,0.0349781705594451,0.04162044366778907,0.0025188423307926874,0.2002036227761116,0.03398093,0.10804901,0.011594772,1.1950731e-05,0.9850844
821,7,243.9228138923645,3785.278680562973,20749,4029.2014944553375,83000,475,20500,22.32908600376554,5.582271500941385,8.0,7.903614457831325,117.28571428571429,2.1852940772540506,118.0,113,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066046262936215495,0.008452383902023958,0.002496193046681583,2.2395306586986408e-05,0.03744572773575783,0.057654092055630955,0.04030903238701654,0.0502563761414694,0.0020684288231993457,0.22300768070070154,0.029498298,0.08926088,0.01279363,2.6494265e-05,1.0
566,5,246.15554356575012,3830.1103224754333,20999,4076.2658660411835,84000,481,20750,22.30567423679533,5.5764185591988324,8.0,7.904761904761905,113.2,0.7483314773547882,113.0,112,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00491800345187221,0.006412414430492433,0.002280520275235176,1.8856713722925633e-05,0.031078524887561798,0.05880304025863112,0.04157706880208864,0.04742104711544571,0.0028490900703250846,0.20742324443643914,0.028467085,0.07828272,0.0133591,3.6358833e-05,0.99311197
1334,6,251.51938462257385,3874.8322167396545,21249,4126.351601362228,85000,486,21000,22.360412421081836,5.590103105270459,8.0,7.905882352941177,222.33333333333334,45.78815955632586,192.0,188,287,2.6666666666666665,0.9428090415820634,2.0,2.0,4.0,2.6666666666666665,0.9428090415820634,2.0,2,4,1.313139672388541,0.16998710436216458,1.2198189955580603,1.1369510164783785,1.5926141532637992,2.6666666666666665,0.9428090415820634,2.0,2.0,4.0,0.005831142434253707,0.006666448851629745,0.003212094190530479,2.4625844162073918e-05,0.03197355568408966,0.08123521602212304,0.053386967163645084,0.06962595699042026,0.002668646081265328,0.2816815037834512,0.037674822,0.09873137,0.016246706,4.49121e-05,0.9755901
966,6,254.6240749359131,3919.3892109394073,21499,4174.01328587532,86000,491,21250,22.443165612045433,5.610791403011358,8.0,7.906976744186046,161.0,1.7320508075688772,161.0,159,163,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0.7178392820896797,0.012494908704843532,0.7177667816150728,0.7034476949995692,0.7323033696543974,1.0,0.0,1.0,1.0,1.0,0.005252592949764221,0.0062226211956810445,0.0029962629778310657,3.191356881870888e-05,0.04117782041430473,0.08868647443819984,0.06473818793102272,0.07607778733040035,0.005422875426373057,0.3559287901754503,0.04309876,0.10188196,0.019757345,4.8726797e-05,1.0
947,5,258.238400220871,3963.6280522346497,21749,4221.866452455521,87000,495,21500,22.604570344104957,5.651142586026239,8.0,7.908045977011494,189.4,1.624807680927192,190.0,187,191,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.195141991802961,0.01624424301857015,1.1906946838437134,1.1787877370052762,1.2198189955580603,2.0,0.0,2.0,2.0,2.0,0.00527943167660851,0.0059723767391856196,0.003150081029161811,8.090838673524559e-05,0.03839317709207535,0.09421654427088604,0.068408099618015,0.07972538746844693,0.010468418944604783,0.40369613846432706,0.03361998,0.08417375,0.015305936,3.8444996e-06,1.0
