Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax,priorityAverage,priorityStd,priorityMedian,priorityMin,priorityMax
157144,79,2084.6125972270966,19438.7780752182,37475,21523.390672445297,35976960,61826,37372,1830.5598585833368,1.906833186024309,4.0,3.988899562386594,1989.1645569620252,3022.2519872086823,1542.0,849,27001,279.8354430379747,130.31825021357434,329.0,38.0,418.0,70.70886075949367,23.812108343559633,77.0,25,101,21.751714959232768,9.877640796415347,16.7458967245397,8.888602095101,40.55939802912843,279.8354430379747,130.31825021357434,329.0,38.0,418.0,0.023012432743912414,0.007070714800646891,0.0225359033793211,0.0022454974241554737,0.06186528131365776,0.15219456121031427,0.06824540235302957,0.1386215867240079,0.015511815424123398,0.6511119043559083,0.20286238,0.29908782,0.10275869,0.0,6.938732,0.9722672,0.7071362,0.80136883,5.2154064e-05,6.4076557
155345,100,2178.8060932159424,19985.00990819931,38516,22163.816001415253,36976320,62468,38413,1829.5528375669767,1.905784205798934,4.0,3.9891995742139836,1553.45,422.2809580125535,1577.0,792,2148,257.53,162.28286754922712,324.0,30.0,425.0,68.02,31.032234853455208,78.0,21,104,19.67009318912555,13.6090979721985,15.464913492357303,8.26445381576564,83.07998069202291,257.53,162.28286754922712,324.0,30.0,425.0,0.028376999584015003,0.009276976434182963,0.027007605880498886,0.004897078033536673,0.07856092602014542,0.17727987373470402,0.08651680256644155,0.15668990125682808,0.024394819521068405,1.0059309215337051,0.22415431,0.341097,0.10951954,0.0,7.272126,1.0736926,0.803647,0.8628717,2.2664666e-05,7.217923
155710,93,2270.7658970355988,20530.283339977264,39557,22801.049237012863,37975680,63094,39454,1832.768555661004,1.9091339121468793,4.0,3.9894837959451945,1674.3010752688172,304.126239526839,1742.0,990,2181,330.0752688172043,104.64401883858999,364.0,53.0,421.0,79.52688172043011,20.175355667195507,88.0,28,100,24.075499774184664,17.157410465691985,18.00274194258533,11.013118431781523,75.79653829948018,330.0752688172043,104.64401883858999,364.0,53.0,421.0,0.02515635156188085,0.007798194727632252,0.024001309648156166,0.0049213869497179985,0.056921765208244324,0.16386097851899917,0.07336560734092169,0.14771434729444421,0.031982411587790485,0.6916360435834656,0.20926085,0.3182448,0.10247594,0.0,5.8602676,1.0201771,0.7570308,0.8189631,5.9619546e-05,6.8149977
157548,98,2365.2733252048492,21076.390946626663,40598,23441.664271831512,38975040,63724,40495,1829.9690167868132,1.906217725819597,4.0,3.98975344220301,1607.6326530612246,353.66222175550917,1652.5,586,2268,311.8673469387755,115.71398921964678,363.0,27.0,422.0,76.79591836734694,22.67380003065368,84.0,15,101,18.21780527808605,7.186495275490514,16.65732394929085,7.492447452993852,45.16412920332321,311.8673469387755,115.71398921964678,363.0,27.0,422.0,0.027911119776984586,0.009322062139994952,0.026610106229782104,0.0030253082513809204,0.07209634780883789,0.18112808036768102,0.08107603148189839,0.1657917331294766,0.015347147987163327,0.6554635607967114,0.22134334,0.33323726,0.10955942,0.0,7.0878677,1.0674361,0.78902626,0.8693719,1.7285347e-05,7.3068905
157143,86,2464.0833961963654,21621.60924053192,41639,24085.692636728287,39974400,64327,41536,1832.9539033656442,1.909326982672546,4.0,3.9900096061479347,1827.2441860465117,226.24194376233766,1846.0,1337,2437,350.8139534883721,79.86129132321736,381.0,137.0,419.0,86.67441860465117,14.662435677977129,91.5,47,101,18.09591055558112,6.0808062446945,15.909858123007904,11.38164560439434,34.70398401236473,350.8139534883721,79.86129132321736,381.0,137.0,419.0,0.028708352951563744,0.008326620898588126,0.02792198769748211,0.0038321330212056637,0.06707312166690826,0.1867093530923133,0.08027676055264413,0.170845634801644,0.013237564720202445,0.8019647039409289,0.2263511,0.34297666,0.112211645,0.0,6.674861,1.1022421,0.7973986,0.9222193,1.8447638e-05,7.720093
151813,100,2560.3370954990387,22166.96693634987,42680,24727.304031848907,40973760,64917,42577,1832.4853718276102,1.908838928987094,4.0,3.990253274290668,1518.13,734.9736819097674,1568.0,850,8103,289.29,127.62948679674302,350.0,28.0,419.0,71.16,23.487749998669518,83.0,25,104,25.19071024914613,14.68992791147128,17.3795510506493,8.43477296338362,53.41893336933207,289.29,127.62948679674302,350.0,28.0,419.0,0.029326612915750682,0.00936886325396169,0.028012506663799286,0.0021978002041578293,0.06784454733133316,0.18917040970291257,0.08519095686565162,0.1717161592407782,0.016033256705770285,0.9904781068274636,0.2288686,0.33934456,0.116521984,0.0,7.2287836,1.1048931,0.7862412,0.9356181,9.0539455e-05,6.848918
156294,83,2661.0659387111664,22714.74171948433,43721,25375.807658195496,41973120,65509,43618,1824.399426131835,1.9004160688873282,4.0,3.9904853391885093,1883.0602409638554,1005.8980684353011,1906.0,1028,10375,323.87951807228916,115.12689673388655,363.0,49.0,421.0,80.8433734939759,22.098073801306125,86.0,28,103,19.557210589476522,11.191728823052799,13.911443451636469,10.064516695586386,73.85901350171324,323.87951807228916,115.12689673388655,363.0,49.0,421.0,0.030039788007746943,0.009785541466531272,0.029105376452207565,0.0038703451864421368,0.06998467445373535,0.1843432280992268,0.08657349663746956,0.1683885373156931,0.02851999914861302,1.1491846585332965,0.2342748,0.34634823,0.118704915,0.0,8.827196,1.1161704,0.8088731,0.9474139,2.1487473e-05,8.404706
157343,92,2763.9038820266724,23260.003378629684,44762,26023.907260656357,42972480,66077,44659,1832.8081265908186,1.909175131865436,4.0,3.9907066103701716,1710.25,745.5086041115474,1818.5,848,6284,305.5326086956522,133.2907455516565,367.5,46.0,426.0,75.18478260869566,25.48824509447873,86.0,25,103,19.342066799467403,8.087432490601596,19.13958711739236,11.159484964239866,42.673522981695896,305.5326086956522,133.2907455516565,367.5,46.0,426.0,0.02685005509175582,0.008588517280931589,0.02572191320359707,0.002433478832244873,0.07237358391284943,0.1683758324503131,0.07667680126031694,0.1549666447096137,0.015927039333907683,0.8747259015635725,0.22005628,0.32742596,0.111659884,0.0,8.167353,1.0610117,0.78208584,0.8943683,5.6624413e-06,7.710764
157714,87,2866.2965421676636,23806.595851898193,45803,26672.892394065857,43971840,66652,45700,1828.345703379404,1.904526774353546,4.0,3.99091782377085,1812.8045977011495,402.81320616300667,1719.0,1283,3433,290.4942528735632,112.3623933450819,308.0,62.0,418.0,75.9080459770115,19.42485206612883,76.0,37,100,16.61820768269244,5.083208283422706,14.34473349830008,9.230706875164373,28.053669415098252,290.4942528735632,112.3623933450819,308.0,62.0,418.0,0.027867499411045275,0.009144164396428347,0.02695482410490513,0.004614135716110468,0.06427978724241257,0.17477149065058686,0.08698088191279484,0.15929038170277374,0.021817699429332073,1.1282286173057652,0.22720832,0.33594194,0.116209745,0.0,7.024764,1.0753782,0.80451185,0.899678,0.0002052486,7.8795466
158422,83,2968.251834154129,24352.612969875336,46844,27320.864804029465,44971200,67209,46741,1830.2722883531203,1.9065336337011671,4.0,3.991119649909275,1908.698795180723,1454.2002210045334,1754.0,1445,14883,382.1927710843373,25.66956748234629,393.0,322.0,419.0,90.93975903614458,4.200830088912467,91.0,76,99,30.350460507540085,16.134972299168997,22.7646412357364,10.958557548228105,54.22630815168691,382.1927710843373,25.66956748234629,393.0,322.0,419.0,0.027831072473091564,0.008931089549641136,0.026803037151694298,0.007092636544257402,0.07331443578004837,0.17581925794573264,0.08223062423275725,0.16010237320914408,0.033287492105939016,0.8534040370089807,0.2246014,0.33051592,0.11662626,0.0,6.8749685,1.0730357,0.78729355,0.8999382,6.854534e-05,8.699894
158074,92,3065.583686351776,24899.13454246521,47885,27964.718228816986,45970560,67763,47782,1828.5828961228378,1.904773850127956,4.0,3.991312700998204,1718.195652173913,340.87796615091355,1650.0,1140,2430,350.8804347826087,62.203705046806455,368.5,75.0,427.0,84.40217391304348,11.819346504601734,88.0,42,103,24.36287586577048,14.566161981062768,17.564240980687114,11.27311956431332,69.0348562061032,350.8804347826087,62.203705046806455,368.5,75.0,427.0,0.02905567115334674,0.010336866750491048,0.02780342288315296,0.002794524421915412,0.09239907562732697,0.18116568561155283,0.0855136084228748,0.16119291498738975,0.02201157619799396,0.7340237786187216,0.22933625,0.32893977,0.12299383,0.0,7.250556,1.0803517,0.7826671,0.9045354,5.728006e-05,7.4891953
158316,94,3167.3234016895294,25441.639526367188,48926,28608.962928056717,46969920,68302,48823,1842.1213254338863,1.9188763806602982,4.0,3.9914975371471786,1684.212765957447,254.91291263590333,1718.0,1080,2353,376.59574468085106,63.21111522727025,414.0,104.0,430.0,90.73404255319149,10.521685339391592,95.0,47,106,50.27924469159118,31.870280867194747,71.98323850357043,11.363952761354382,94.21752073698083,376.59574468085106,63.21111522727025,414.0,104.0,430.0,0.030749326232752755,0.009522493157193666,0.02953377366065979,0.004460187163203955,0.06953731924295425,0.18675204358372643,0.0847447480487603,0.1695894328647052,0.024968926370258014,0.9369583978564887,0.23351741,0.34830716,0.12404919,0.0,7.9833417,1.1148943,0.8351532,0.9167979,8.895993e-05,8.405527
128145,64,3268.310518503189,25985.668329954147,49967,29253.978848457336,47969280,68837,49864,1836.9615605109375,1.9135016255322264,4.0,3.9916746717899456,2002.265625,1462.4711882011075,1712.5,1049,9788,306.90625,127.34877290707398,364.0,46.0,431.0,77.59375,24.37001150876831,87.0,28,107,15.477035247896811,5.009929384926993,14.131434058357575,9.047503294888287,32.302115394519724,306.90625,127.34877290707398,364.0,46.0,431.0,0.028401558819082882,0.00836509208782783,0.027576599270105362,0.0039022399578243494,0.06659189611673355,0.17058971511524035,0.07123003504641738,0.15837115116666864,0.01555176972784621,0.6317578959795,0.224626,0.33324668,0.11929637,0.0,7.760434,1.089543,0.8253325,0.8966781,0.000107973814,8.299129
143951,43,3366.585339784622,26528.474598169327,51008,29895.05993795395,48968640,69406,50905,1841.0988570305776,1.9178113094068516,4.0,3.9918445764472934,3347.6976744186045,4663.660861333023,2007.0,1507,27001,390.2093023255814,22.120765935196776,392.0,358.0,420.0,95.23255813953489,4.811987015497596,95.0,86,102,22.363193462939314,6.550861563106365,19.2234481475437,14.870351182860425,39.13943250275426,390.2093023255814,22.120765935196776,392.0,358.0,420.0,0.03132259041360802,0.009973867777099459,0.02974880114197731,0.006012928672134876,0.08490459620952606,0.1903034589125364,0.09408508984746417,0.16732238536867208,0.04021899090899246,0.7227184127602009,0.236712,0.34458613,0.12671015,0.0,7.7891397,1.1132509,0.80446064,0.91841227,9.161233e-05,7.696893
156801,62,3467.973531484604,27070.22841978073,52049,30538.201951265335,49968000,69929,51946,1844.675496755116,1.9215369757865792,4.0,3.992007684918348,2529.048387096774,3591.45245767269,1725.0,1414,27001,401.5,32.91864360471424,410.0,166.0,428.0,94.04838709677419,6.1733752449265715,94.0,58,104,38.10975425727798,17.5475219690264,38.04171911840477,14.556304099537932,69.28583844407258,401.5,32.91864360471424,410.0,166.0,428.0,0.03023940306801016,0.008468240436734229,0.029410498216748238,0.0079502547159791,0.06956706196069717,0.18669719463351842,0.08786578632703522,0.17068506063772687,0.03032189749149721,1.1020910561135076,0.22813408,0.33679846,0.12151933,0.0,7.4003525,1.0973089,0.7956856,0.90523666,0.00011533499,7.447296
156300,88,3569.8929471969604,27613.437016010284,53090,31183.329963207245,50967360,70471,52987,1839.7352452384293,1.9163908804566971,4.0,3.9921643969787723,1776.1363636363637,432.62016674871495,1715.0,1287,4959,360.1818181818182,57.464721480888024,389.0,75.0,411.0,87.625,10.21842420247947,92.0,36,102,30.287426418388783,18.706677237439273,21.576325909363668,9.356725391917566,78.21490878917689,360.1818181818182,57.464721480888024,389.0,75.0,411.0,0.03288572422236805,0.010339089270285522,0.03165328502655029,0.0015910433139652014,0.07200706750154495,0.1968135168953603,0.0915829473954684,0.1768297052833118,0.007745020594462996,1.2356764730084964,0.2378783,0.34779248,0.12772429,0.0,8.347257,1.1416249,0.83242583,0.9450773,7.2419643e-06,8.514477
128557,50,3671.315795660019,28153.436185359955,54131,31824.751981019974,51966720,70974,54028,1850.6695134430395,1.9277807431698328,4.0,3.9923150816522575,2571.14,3610.1960224342397,1972.0,1451,27001,396.98,27.69078547098294,406.0,329.0,431.0,93.74,9.793487632095117,99.0,77,107,24.632361327673667,3.3230738140754403,25.50996654581577,12.80015310505672,32.83372954599674,396.98,27.69078547098294,406.0,329.0,431.0,0.030245206946387215,0.00907904565309647,0.029524365440011024,0.005206534173339605,0.08575968444347382,0.17799374631047288,0.07437528536471713,0.16384846207590856,0.023206434946437794,0.6932063334904774,0.2322992,0.33974606,0.12482238,0.0,7.038581,1.1254909,0.84007436,0.91935813,0.00024795532,9.323459
121214,42,3771.90460395813,28694.495562314987,55172,32466.400166273117,52966080,71471,55069,1847.0431205243804,1.9240032505462297,4.0,3.9924600801116488,2886.0476190476193,4286.45788363873,1878.5,657,27001,324.6190476190476,140.01274642330867,403.0,47.0,428.0,81.76190476190476,27.233391202196653,94.0,20,105,36.38044141651427,25.663990380262952,27.915073922483128,10.955719216315,83.53769960430893,324.6190476190476,140.01274642330867,403.0,47.0,428.0,0.029554174864963485,0.008302382500025324,0.028686348348855972,0.007863074541091919,0.06620973348617554,0.17888185465295772,0.07352540971693712,0.1647975318906311,0.04909187242251103,0.6156210791823051,0.23050144,0.34524366,0.12404561,0.0,8.823563,1.1092627,0.8385678,0.8960298,0.00024312733,8.213236
144968,89,3874.5602927207947,29234.856677293777,56213,33109.41697001457,53965440,72001,56110,1849.4298947458976,1.9264894736936433,4.0,3.9925997082577296,1628.8539325842696,402.05705756859254,1719.0,958,2296,293.7191011235955,142.6668145443282,381.0,36.0,427.0,73.64044943820225,27.721020779481268,90.0,24,103,17.04196804821949,7.725712102382484,14.488726691546033,8.654944127596803,38.544498962485406,293.7191011235955,142.6668145443282,381.0,36.0,427.0,0.032509544650030094,0.010215102476908402,0.031133748590946198,0.006245739292353392,0.12964536249637604,0.19729417752394574,0.09361300528830743,0.17708206363784992,0.0278526011058128,1.1067494206420452,0.24264582,0.37098074,0.12716675,0.0,10.057663,1.1834201,0.929136,0.94091415,1.6272068e-05,9.172905
153410,86,3974.9707872867584,29776.007727384567,57254,33750.978514671326,54964800,72527,57151,1846.7302240887009,1.9236773167590633,4.0,3.9927342590166797,1783.8372093023256,365.3970398826497,1922.5,877,2268,326.13953488372096,140.43149143205088,393.0,20.0,428.0,82.16279069767442,26.17999434377161,92.0,20,104,19.88326170021634,7.128865406314414,16.17009090632133,7.023781271837645,31.769590503575557,326.13953488372096,140.43149143205088,393.0,20.0,428.0,0.029110475001126658,0.008721867949765589,0.027754250913858414,0.0030364615377038717,0.08018290251493454,0.18221765181652136,0.07896272951973994,0.16713536802618195,0.02210153443821682,0.8095187525110856,0.23090011,0.34583354,0.12374103,0.0,9.545774,1.1302297,0.8663007,0.9049834,0.00021976231,9.740419
155224,72,4076.7818253040314,30317.713107585907,58295,34394.49493288994,55964160,73057,58192,1844.8404548401575,1.921708807125164,4.0,3.992864004391382,2155.8888888888887,2974.9248382454766,1736.0,911,27001,315.3333333333333,127.74051389002977,381.0,44.0,426.0,81.83333333333333,21.45084820907763,90.5,26,104,20.677430145364482,11.469046805555928,16.05811853903207,8.055475670055428,85.32063085448274,315.3333333333333,127.74051389002977,381.0,44.0,426.0,0.03231290197062532,0.010727699811399349,0.030410103499889374,0.004274492617696524,0.08910921216011047,0.1961108146053507,0.08930618362940022,0.1795462718268578,0.02821027222383924,0.9240944347508134,0.24209711,0.36869225,0.12805992,0.0,9.442597,1.1673054,0.9253117,0.9319166,4.005432e-05,9.6907015
121480,44,4174.731838226318,30859.42094898224,59336,35034.15278720856,56963520,73549,59233,1844.8320729934467,1.9217000760348404,4.0,3.9929891972967964,2760.909090909091,4148.069226750845,1515.0,1179,27001,369.8181818181818,159.3823693807489,360.5,74.0,854.0,87.88636363636364,36.70410920089745,82.5,35,209,33.525212709168564,21.22829651660203,30.104110703802434,13.796996734487692,98.41497691600776,369.8181818181818,159.3823693807489,360.5,74.0,854.0,0.03033351921901379,0.009514928560637851,0.02878011204302311,0.0060470751486718655,0.08712755888700485,0.17696763620331424,0.07527727921741219,0.1622763319661772,0.03797872784150136,0.8589719826278305,0.23488669,0.35333976,0.12176967,0.0,7.635696,1.1467428,0.884039,0.9356371,5.1259995e-05,9.233574
113103,37,4275.095260620117,31399.903002023697,60377,35674.998262643814,57962880,74041,60274,1849.016067002216,1.9260584031273082,4.0,3.993110073205472,3056.837837837838,2962.5695431546847,1822.0,949,12312,268.8918918918919,147.40801690468567,373.0,68.0,414.0,72.5945945945946,26.007752959931693,89.0,34,104,16.58778117560247,6.339119179968756,15.29055116465729,9.707802248074314,28.213577839600642,268.8918918918919,147.40801690468567,373.0,68.0,414.0,0.03230392378392584,0.010269733978086223,0.03086056374013424,0.009553671814501286,0.0969669446349144,0.18971009191270788,0.10109343721619177,0.1676019210474728,0.05058156139495698,1.9730416770163723,0.24407986,0.36220455,0.12843454,0.0,9.717205,1.174723,0.9219591,0.94618464,0.0004170537,9.118627
146413,33,4375.843026161194,31941.38076400757,61418,36317.22379016876,58962240,74523,61315,1845.6159609187553,1.9225166259570368,4.0,3.9932268516257183,4436.757575757576,6623.312857925236,2218.0,1310,27001,354.8787878787879,93.66308337018138,393.0,39.0,427.0,88.42424242424242,17.99668370634098,94.0,33,104,17.627106805150305,8.56080957306719,14.090963562087115,7.290995148726989,39.87753928332053,354.8787878787879,93.66308337018138,393.0,39.0,427.0,0.03254806451315166,0.009967593455230376,0.03109036572277546,0.004104773048311472,0.08410480618476868,0.176858262339002,0.07257326724248152,0.1623373629833549,0.02063259270163612,0.7001904255751803,0.2439409,0.3732286,0.12756455,0.0,8.496513,1.220554,0.96436226,0.9712368,8.4728e-05,8.106482
141068,45,4474.880519628525,32482.808465003967,62459,36957.68898463249,59961600,74985,62356,1845.7866085552332,1.9226943839117012,4.0,3.9933397374319566,3134.8444444444444,4153.354066056094,1796.0,1276,27001,362.31111111111113,46.420695682575904,351.0,227.0,420.0,90.31111111111112,9.359065058296801,90.0,59,104,22.12878593185194,12.883587203036747,17.281806383197786,14.113356698670447,64.6557025368776,362.31111111111113,46.420695682575904,351.0,227.0,420.0,0.029669527844306685,0.008818015795022388,0.02846517413854599,0.006213873624801636,0.08108585327863693,0.17362517993843302,0.08412475654172759,0.15659531698065604,0.03655486101755282,0.9226554795418958,0.23485364,0.35053843,0.12439084,0.0,8.669228,1.1538466,0.8985736,0.92259264,9.906291e-05,9.010784
142470,33,4571.234406471252,33025.01895546913,63500,37596.253361940384,60960960,75456,63397,1843.1218458031783,1.9199185893783106,4.0,3.9934489220642195,4317.272727272727,6045.462171332625,2147.0,1277,27001,367.8181818181818,74.70201593379527,390.0,71.0,463.0,91.27272727272727,15.287691082128443,96.0,41,127,21.186357823851484,13.588795558044051,16.36336011223359,9.94352496987031,68.25879465729413,367.8181818181818,74.70201593379527,390.0,71.0,463.0,0.03301873028870604,0.010210859040861622,0.03139271214604378,0.0066658142022788525,0.1328047215938568,0.18364143557170956,0.07727911758915822,0.17000804633653543,0.04114817977452383,0.875967664828734,0.24884003,0.37327322,0.13157874,0.0,8.406154,1.208822,0.9498058,0.9738569,7.6532364e-05,9.275727
155374,58,4671.481953620911,33565.228883743286,64541,38236.7108373642,61960320,75901,64438,1849.9474883638723,1.927028633712367,4.0,3.9935545846115708,2678.862068965517,2050.490533811578,2171.0,1362,15252,386.41379310344826,87.30170328210781,421.0,99.0,748.0,95.87931034482759,19.230971415748638,103.0,42,190,22.021052378582198,7.437626080661528,18.404530285472458,12.187190325064906,36.03128191955353,386.41379310344826,87.30170328210781,421.0,99.0,748.0,0.030618509923185756,0.008979641821352009,0.029235774651169777,0.006259034387767315,0.09180336445569992,0.17495063649707526,0.07906473452918664,0.16031944663228517,0.03162421698200093,1.1495679166319437,0.23828106,0.3576671,0.12689364,0.0,8.848759,1.161038,0.90374696,0.93510133,9.170174e-05,9.758299
117431,29,4771.434838056564,34106.35124015808,65582,38877.786078214645,62959680,76358,65479,1846.8281492216615,1.9237793221058974,4.0,3.9936568927923393,4049.344827586207,6358.518642684772,1985.0,1596,27001,392.44827586206895,34.17862430081576,404.0,318.0,430.0,95.75862068965517,7.677352149571976,96.0,81,106,24.03664411792781,16.736467246082643,17.670264123843626,11.031660361118133,67.69824239522319,392.44827586206895,34.17862430081576,404.0,318.0,430.0,0.03326785924605574,0.010961889785840817,0.03172164410352707,0.006815694738179445,0.07921677827835083,0.19199616722354168,0.08635388405964756,0.1748996717069086,0.034952178208859146,1.2022951982619103,0.24912691,0.37379497,0.131899,0.0,10.067759,1.1935424,0.9455238,0.95805883,6.1392784e-06,9.187282
148473,19,4871.510466814041,34647.48116469383,66623,39518.99163150787,63959040,76812,66520,1846.8023199001154,1.9237524165626203,4.0,3.993756003842459,7814.368421052632,9170.919808144863,2360.0,1070,27001,354.2105263157895,120.07742193109299,405.0,44.0,424.0,90.05263157894737,22.255628937205564,100.0,29,106,20.58903957451568,7.25264662090808,18.54663505802764,9.41898148257717,34.392927223278605,354.2105263157895,120.07742193109299,405.0,44.0,424.0,0.032744349660861816,0.010826180681255333,0.031007343903183937,0.005036885384470224,0.09002482891082764,0.1842487580157887,0.08804676967199697,0.16600196533071676,0.02845384154788888,1.3190716723318652,0.24566752,0.37071845,0.13022804,0.0,8.007845,1.2103963,0.9569698,0.96267873,0.00012654066,8.575147
157744,77,4971.615978479385,35187.43493103981,67664,40159.050909519196,64958400,77212,67561,1850.8251303865443,1.9279428441526503,4.0,3.993852065321806,2048.6233766233768,321.4885847162915,2064.0,1222,2611,413.75324675324674,42.95003313853728,422.0,69.0,430.0,100.54545454545455,8.870709798311292,104.0,36,106,41.36111767018081,23.997876152960643,27.611748978443316,12.059714367621028,73.60801307063755,413.75324675324674,42.95003313853728,422.0,69.0,430.0,0.030323302275774056,0.009576038260186588,0.0290776789188385,0.0054280441254377365,0.08470898121595383,0.1695410230803272,0.07290827087889788,0.15451844654111813,0.025111945274727925,0.7665633567167932,0.23685728,0.35704604,0.12606692,0.0,10.00929,1.164876,0.9337681,0.92518663,9.721517e-05,9.119548
122827,34,5070.111763000488,35728.28352212906,68705,40798.39528512955,65957760,77627,68602,1847.7629718648739,1.924753095692577,4.0,3.993945215847233,3612.5588235294117,3402.937582107004,2121.0,1114,15039,388.97058823529414,49.06387511021168,406.0,192.0,432.0,94.88235294117646,11.237449747011507,97.0,48,108,22.604867127015364,9.570886509240278,21.942847127025345,15.246796161820049,73.34826337404948,388.97058823529414,49.06387511021168,406.0,192.0,432.0,0.030036060016076227,0.010004883960504363,0.02852165699005127,0.008117420598864555,0.09136389195919037,0.1711727337811594,0.08095753858609898,0.153248688142287,0.04934477385239127,1.0311843250760466,0.24067655,0.36892354,0.12544906,0.0,10.394136,1.1631738,0.9437729,0.91248715,7.426739e-05,10.770597
130195,35,5168.67086815834,36269.462581157684,69746,41438.133449316025,66957120,78059,69643,1846.6346458301136,1.9235777560730352,4.0,3.994035585759961,3719.8571428571427,5873.7329242404385,2084.0,1787,27001,407.1142857142857,19.313609455616565,409.0,349.0,430.0,99.48571428571428,5.510361297832754,100.0,82,106,20.170833072462194,4.454139463547473,18.546209000552835,13.580807320964748,34.73167412274481,407.1142857142857,19.313609455616565,409.0,349.0,430.0,0.027898567295691408,0.008898617981537656,0.026521993800997734,0.005115359555929899,0.08710731565952301,0.1602357514014023,0.06773412172145982,0.14757753474898724,0.024974629521742217,0.6845093485929438,0.23346774,0.34938592,0.122329414,0.0,8.469344,1.1470487,0.9258041,0.9188719,0.00017672777,9.313522
129721,23,5265.607388019562,36808.91029071808,70787,42074.51767873764,67956480,78470,70684,1852.5613924923261,1.92975145051284,4.0,3.9941232977340793,5640.04347826087,6900.6753763877,2555.0,1479,27001,401.60869565217394,45.832150411497764,411.0,206.0,430.0,99.65217391304348,8.549643753840293,102.0,65,106,21.707321230290248,7.664137728362852,19.12348316526145,13.396719860888844,37.384650541531514,401.60869565217394,45.832150411497764,411.0,206.0,430.0,0.028376761245506383,0.008997101825259826,0.026746554300189018,0.006539280992001295,0.07133104652166367,0.16289962443579187,0.06393102576618594,0.1509357567585152,0.046579408205309744,0.49977703126221296,0.2336496,0.3499968,0.12528872,0.0,8.985754,1.123402,0.90023476,0.8816309,0.00048851967,8.257607
116205,23,5359.812759876251,37349.60438466072,71828,42709.41714453697,68955840,78908,71725,1848.290948977915,1.9253030718519946,4.0,3.994208467332136,5052.391304347826,5812.1173702138685,2093.0,1627,27001,403.2173913043478,23.25465174921602,411.0,341.0,427.0,97.21739130434783,6.4197827522441395,100.0,86,105,30.984855011892186,17.938562999542324,23.55800201242033,13.357359636268427,77.86311447116468,403.2173913043478,23.25465174921602,411.0,341.0,427.0,0.028200489743975037,0.00898635232203369,0.026997854933142662,0.005080559756606817,0.07642620801925659,0.1664262722961654,0.07251155926336107,0.15157206525051767,0.031552387173913295,0.7487645894861681,0.22732627,0.34786984,0.12122631,0.0,8.7801285,1.1160322,0.91065335,0.8794178,0.00019001961,9.6549635
155709,56,5458.991986751556,37891.28229165077,72869,43350.27427840233,69955200,79345,72766,1844.9340227906964,1.9218062737403088,4.0,3.9942912035131055,2780.5178571428573,3502.8197722440673,2142.0,1107,27001,388.19642857142856,75.06126536818753,409.0,66.0,436.0,96.125,14.718868478443385,100.0,39,112,21.34238542667735,7.453118764541848,20.670515857629436,9.19995242767289,61.607068674680185,388.19642857142856,75.06126536818753,409.0,66.0,436.0,0.027947662053558184,0.009243737521557348,0.026537613943219185,0.0010216080117970705,0.09279067069292068,0.1671498478589501,0.07233791164328283,0.15368076635517217,0.005904878021278153,0.7565301864249281,0.22954495,0.34663883,0.1216526,0.0,7.7146673,1.1103718,0.8963869,0.87932396,6.122887e-05,8.6425
121551,48,5558.689090967178,38430.42045331001,73910,43989.10954427719,70954560,79770,73807,1853.6250465453786,1.9308594234847696,4.0,3.994371609097428,2532.3125,2227.3891681765936,1901.5,1281,15034,408.4375,20.077875728024615,418.0,355.0,428.0,97.375,7.192661190407901,100.0,82,106,50.044332051816326,26.78670282332505,62.09008213553042,12.48833375763623,77.11005155119054,408.4375,20.077875728024615,418.0,355.0,428.0,0.028739174059435626,0.00914624609985403,0.027229195460677147,0.00784371979534626,0.10492664575576782,0.164894983992285,0.06645567319598426,0.1536599018822606,0.046094529287406635,0.6086333739740135,0.22945864,0.35604957,0.121701956,0.0,8.976407,1.1501671,0.9550516,0.8919319,1.4066696e-05,9.308952
